train_loss,val_loss
0.16497257822820244,0.16898440523692457
0.09929796937380664,0.1699512286163515
0.09850029936675779,0.16511798807686734
0.09811350381384115,0.15623620974109423
0.09810767011699148,0.15525152783349896
0.09812971194430857,0.14787781495992838
0.0982532763869835,0.14752429518330631
0.0980149768037246,0.14399274641325857
0.09798333283125105,0.14303181981251203
0.09801584427846563,0.14613592842010445
0.0979948220621519,0.14371417405617568
0.0979946392145756,0.14320969302995534
0.09804155949683459,0.14385877158425234
0.09798175957412134,0.14368483006837074
0.09799887694650732,0.14296949710449183
0.09803401276912371,0.14384181528806037
0.09798107487591538,0.14371117460062816
0.09800842283177438,0.14341474475368335
0.09801985109140801,0.14352525811655922
0.09800613671401157,0.1432132831782535
0.09803057425613895,0.14392140015347116
0.09799557580674147,0.14392114689229046
0.09800528429361101,0.14393782632779037
0.09792781481257677,0.14350659064408008
0.09793880020179747,0.14367320434502276
0.0979441917269356,0.14352204069549257
0.09794633709177449,0.14361236781161166
0.0979331790044468,0.14346707039293097
0.09793828206611406,0.1434775526999094
0.09794819025277993,0.14356204143926915
0.09793934553002401,0.14339438228763215
0.0979660504188269,0.1434832673560391
0.09793903206473875,0.14351499175704666
0.09793107171505497,0.143531043208604
0.09795671116824683,0.14352353737253737
0.097930311993931,0.14354962533049312
0.09793044741576787,0.14354145293999035
0.09793131228827115,0.1435702749321906
0.0979300261131761,0.14356440038588056
0.09793896726578877,0.14357956329263755
0.09795336295689189,0.14352379760230827
0.09793105719079796,0.14355417359012215
0.09793993318110965,0.14356775650306364
0.09792919148852734,0.1435454383834818
0.09794884991420033,0.1435244049935488
0.09793058058833222,0.1435443663692604
0.09793742499588531,0.14351389205315238
0.09793988983876475,0.14356837772562686
0.09794465000602244,0.1435318219677028
0.09793061368425687,0.14354440492173565
0.0979302828543584,0.14353408211529112
0.09792789842786324,0.14352235092838916
0.09794655142632201,0.14349689221565928
0.09793021806185102,0.1435238116881399
0.09793980333364963,0.14354581917166492
0.09793113020495366,0.14356920338419357
0.09793088426074494,0.14356901576154682
0.09793749615012697,0.14353440469525025
0.09793975053618507,0.14356978139429022
0.09793059868160821,0.1435441401693632
0.09793038407998272,0.14354992356993698
0.09793147490713296,0.14354543470999423
0.09793979008914742,0.14356933564100832
0.09794569818923823,0.14352526585318084
0.09793036630340796,0.14352535851245707
0.09793116235986755,0.143545135842161
0.09793825724139636,0.14352561026235014
0.09794001805996894,0.14356179294618976
0.09793787032986877,0.14352461430351132
0.09792937583484297,0.14352330131435986
0.09794005653996528,0.14354394424251735
0.09794748387939374,0.1435651880437835
0.09792997486928859,0.1435438551260958
0.09793084583612499,0.1435706085663969
0.09794696895373087,0.1435471599766176
